Age,Assignment_Score,Attendance_Score,Distance_from_Home,Exam_Score,Extracurricular,Family_Income,Gender,Grade,Internet,Learning_Disabilities,Motivation_Level,Parent_Education,Parental_Involvement,Participation,Peer_Influence,Physical_Activity,Resources,Sleep_Hours,Social_Media,Stress_Level,Study_Hours_per_Week,Teacher_Quality,Total_Score,Tutoring_Sessions
22,78.0,53.0,Near,68.0,No,Medium,Female,D,Yes,No,Medium,High School,High,Yes,Positive,5,Medium,4,20,Low,45,High,68.0,6
24,53.0,64.0,Far,57.0,No,Medium,Male,F,No,No,Low,High School,High,Yes,Negative,0,Medium,10,27,Medium,7,High,57.2,7
27,93.0,63.0,Far,54.0,No,Medium,Female,D,No,No,High,High School,High,Yes,Negative,0,Medium,5,23,Medium,17,High,67.5,6
20,91.0,76.0,Far,51.0,No,High,Male,D,No,No,High,High School,High,Yes,Negative,0,High,8,29,Low,48,High,68.0,7
20,50.0,86.0,Far,44.0,No,High,Female,F,No,No,High,High School,High,No,Negative,0,High,5,12,Low,5,High,54.2,6
19,79.0,89.0,Far,57.0,No,High,Male,C,No,No,Low,High School,High,Yes,Negative,0,Low,4,1,High,19,High,70.0,7
22,74.0,96.0,Far,78.0,No,High,Female,B,No,No,High,Postgraduate,High,No,Negative,5,High,6,3,High,10,High,80.4,6
24,78.0,63.0,Far,94.0,No,High,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Low,8,0,Medium,46,High,83.0,6
18,78.0,98.0,Far,77.0,No,High,Female,B,No,No,High,Postgraduate,High,No,Negative,0,High,7,21,Medium,38,High,81.5,6
20,77.0,67.0,Far,85.0,No,High,Male,C,No,No,High,Postgraduate,High,No,Negative,0,High,5,4,Low,14,High,79.0,7
22,55.0,54.0,Far,95.0,No,High,Female,C,No,No,High,Postgraduate,High,No,Negative,0,High,4,5,Low,23,High,74.8,6
19,77.0,56.0,Far,89.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,9,22,High,36,High,78.8,6
26,51.0,72.0,Far,42.0,No,High,Female,F,No,No,Low,High School,High,Yes,Negative,0,High,7,3,Medium,11,High,50.699999999999996,6
19,85.0,94.0,Far,82.0,No,High,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,6,27,High,12,High,85.3,6
21,58.0,55.0,Far,87.0,No,Medium,Female,C,No,No,Low,High School,Low,Yes,Negative,1,Medium,9,9,Medium,9,Low,71.9,0
28,82.0,81.0,Far,74.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,5,3,Low,39,High,77.8,6
24,72.0,70.0,Far,81.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,7,30,Medium,14,High,76.1,7
25,53.0,96.0,Far,88.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,8,1,Low,26,High,79.1,6
27,76.0,83.0,Far,58.0,No,Medium,Male,D,Yes,No,Medium,High School,Low,No,Negative,0,Medium,8,27,Medium,19,Low,68.4,0
19,54.0,52.0,Far,45.0,No,High,Male,F,No,No,High,High School,High,No,Negative,0,High,6,17,Low,16,High,49.1,7
18,63.0,51.0,Far,48.0,No,Medium,Female,F,No,No,High,High School,High,No,Negative,0,Medium,10,21,Medium,17,High,53.1,6
19,59.0,64.0,Far,95.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,6,26,Medium,34,High,78.0,7
25,94.0,63.0,Far,81.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Low,5,16,High,7,High,81.30000000000001,7
19,93.0,63.0,Far,70.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,6,24,Low,12,High,75.5,7
26,76.0,77.0,Far,62.0,No,High,Female,D,No,No,Low,High School,Low,No,Negative,6,High,8,1,High,23,Low,69.2,0
21,81.0,81.0,Far,89.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,6,13,Low,44,High,85.0,6
19,95.0,70.0,Far,58.0,No,Low,Female,C,No,Yes,High,High School,Low,Yes,Negative,1,Medium,5,12,Low,9,Medium,71.5,0
29,53.0,95.0,Far,99.0,No,Medium,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,10,30,Medium,17,High,84.4,7
25,64.0,59.0,Far,94.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,9,28,High,31,High,78.0,6
29,99.0,98.0,Far,71.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,10,21,Medium,23,High,84.80000000000001,6
18,57.0,98.0,Far,63.0,No,Medium,Female,D,No,No,High,High School,High,Yes,Negative,0,Medium,9,5,Low,4,High,68.19999999999999,6
24,76.0,99.0,Far,62.0,No,Low,Male,C,No,No,High,Postgraduate,Low,No,Negative,6,High,8,12,Medium,6,Low,73.6,5
23,72.0,81.0,Far,45.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,5,15,Medium,34,High,60.3,6
18,72.0,66.0,Far,64.0,No,High,Male,D,No,No,High,High School,High,Yes,Negative,0,High,4,29,Low,10,High,66.8,7
29,78.0,60.0,Far,47.0,No,Medium,Female,F,No,No,Low,High School,High,No,Negative,0,Medium,9,28,Medium,19,High,58.9,6
24,63.0,56.0,Far,95.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,8,Low,10,High,77.60000000000001,6
25,76.0,87.0,Far,54.0,No,Low,Female,D,No,No,High,High School,Low,Yes,Negative,6,Low,8,27,Low,39,Low,67.2,8
23,62.0,61.0,Far,43.0,No,High,Male,F,No,No,Low,High School,High,Yes,Negative,0,High,9,24,Medium,41,High,52.3,7
21,74.0,87.0,Far,70.0,No,Medium,Female,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,4,8,Medium,28,High,74.60000000000001,6
20,66.0,62.0,Far,58.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,6,29,High,34,High,61.199999999999996,6
29,81.0,88.0,Far,80.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,10,29,Low,23,High,81.9,7
29,67.0,62.0,Far,46.0,No,High,Male,F,No,No,Low,High School,High,Yes,Negative,0,Low,8,10,Medium,44,High,55.49999999999999,7
25,82.0,64.0,Moderate,67.0,No,Low,Male,C,No,No,Low,High School,Medium,Yes,Negative,1,High,5,11,High,36,Low,70.89999999999999,1
27,65.0,68.0,Far,94.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,13,Medium,45,High,80.1,7
19,76.0,80.0,Moderate,47.0,No,Low,Female,D,No,No,Low,High School,Low,Yes,Negative,6,High,4,22,Medium,40,Low,62.3,0
29,97.0,72.0,Near,58.0,Yes,Medium,Female,C,Yes,No,Medium,Postgraduate,High,Yes,Neutral,4,Medium,7,23,Medium,9,High,72.5,6
28,60.0,86.0,Far,70.0,No,Medium,Female,C,No,No,High,High School,High,No,Negative,0,Medium,10,18,Low,8,High,70.2,6
25,72.0,64.0,Far,91.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,5,14,Low,15,High,79.89999999999999,7
21,89.0,70.0,Far,100.0,No,High,Female,A,No,No,High,Postgraduate,High,Yes,Negative,0,Low,5,28,Low,4,High,90.7,6
27,65.0,58.0,Near,68.0,No,Medium,Female,D,Yes,No,Medium,High School,High,No,Positive,5,Medium,6,21,Medium,29,High,65.1,6
18,93.0,60.0,Far,62.0,No,Medium,Male,C,No,No,Low,High School,High,No,Negative,0,Medium,8,21,Medium,16,High,70.9,7
25,62.0,59.0,Far,53.0,No,Medium,Male,F,No,No,High,High School,High,Yes,Negative,0,Medium,6,30,Low,43,High,56.89999999999999,7
18,69.0,75.0,Far,72.0,No,High,Male,C,No,No,Low,High School,Low,Yes,Negative,1,High,4,19,High,28,Medium,71.7,0
24,90.0,58.0,Far,98.0,No,Medium,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,7,6,Medium,6,High,87.6,7
25,76.0,50.0,Far,77.0,No,Low,Female,C,No,Yes,Low,High School,Low,No,Negative,6,Low,9,10,Medium,4,Low,71.3,8
26,92.0,89.0,Far,69.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,8,5,Medium,46,High,79.89999999999999,6
29,68.0,72.0,Far,82.0,No,High,Female,C,No,No,High,Postgraduate,High,No,Negative,0,High,9,7,Low,15,High,75.8,6
24,58.0,73.0,Far,45.0,No,Medium,Male,F,No,No,Low,High School,High,No,Negative,0,Medium,6,23,Medium,19,High,54.5,7
23,97.0,100.0,Far,89.0,No,High,Male,A,No,No,High,Postgraduate,High,Yes,Negative,6,Low,8,30,Medium,20,High,93.6,7
29,73.0,69.0,Far,87.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,17,Low,40,High,79.2,6
26,63.0,73.0,Far,51.0,No,Medium,Male,F,No,No,Low,High School,High,Yes,Negative,0,Medium,8,11,Medium,5,High,59.0,7
24,97.0,85.0,Far,48.0,No,High,Male,C,No,No,Low,High School,High,Yes,Negative,0,High,8,5,Medium,39,High,70.1,7
22,94.0,60.0,Far,84.0,No,Medium,Female,B,No,No,High,Postgraduate,High,No,Negative,0,Medium,4,16,Medium,25,High,82.2,6
29,73.0,77.0,Far,51.0,No,High,Male,D,No,No,Low,High School,High,Yes,Negative,0,Medium,4,12,Medium,37,High,62.8,7
26,72.0,56.0,Far,99.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,19,Low,41,High,82.3,6
27,66.0,70.0,Far,51.0,No,High,Male,F,No,No,Low,High School,High,No,Negative,0,High,4,3,Medium,40,High,59.3,7
21,71.0,79.0,Far,74.0,No,High,Female,C,No,Yes,High,Postgraduate,High,Yes,Negative,0,High,5,16,Low,23,High,74.1,6
22,67.0,83.0,Far,94.0,No,Medium,Female,B,No,No,High,Postgraduate,High,No,Negative,0,Medium,6,28,Medium,32,High,83.69999999999999,6
21,89.0,76.0,Far,51.0,No,Medium,Male,D,No,No,High,High School,High,Yes,Negative,0,Medium,9,3,Low,38,High,67.4,7
27,91.0,95.0,Far,54.0,No,Medium,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,4,29,Medium,11,High,73.3,7
18,53.0,51.0,Far,52.0,No,Medium,Female,F,No,No,Low,High School,High,Yes,Negative,0,Medium,7,27,Medium,12,High,52.1,6
21,96.0,93.0,Far,63.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,4,22,Medium,35,High,78.9,7
21,50.0,84.0,Far,47.0,No,High,Male,F,No,No,High,High School,High,Yes,Negative,0,High,5,30,Low,46,High,55.3,6
24,50.0,60.0,Far,90.0,No,Medium,Male,C,No,No,High,College,High,No,Negative,1,Medium,4,12,Medium,28,High,72.0,7
23,92.0,82.0,Far,52.0,No,Medium,Male,C,No,No,Low,High School,High,Yes,Negative,0,Medium,7,5,Medium,38,High,70.0,7
23,78.0,99.0,Near,59.0,Yes,Medium,Male,C,No,No,Medium,Postgraduate,High,Yes,Neutral,0,High,10,20,Medium,19,High,72.7,2
23,55.0,93.0,Far,99.0,No,Medium,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,9,25,High,19,High,84.6,7
24,71.0,85.0,Near,69.0,Yes,High,Female,C,No,No,High,Postgraduate,High,No,Negative,6,High,9,15,Low,22,High,72.8,6
18,73.0,61.0,Far,42.0,No,Medium,Male,F,No,No,Low,High School,High,No,Negative,0,Medium,5,7,Medium,43,High,55.1,7
28,63.0,67.0,Far,82.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,7,20,High,6,High,73.3,7
28,51.0,97.0,Far,46.0,No,Medium,Male,F,No,No,Low,High School,High,No,Negative,0,Medium,9,16,Medium,10,High,57.7,7
24,79.0,56.0,Far,71.0,No,High,Male,C,No,No,Low,High School,High,Yes,Negative,6,High,10,6,High,20,High,70.4,7
18,76.0,56.0,Far,80.0,No,High,Female,C,No,No,High,Postgraduate,Low,Yes,Negative,0,High,6,12,High,48,Low,74.0,8
18,63.0,68.0,Far,50.0,No,Medium,Male,F,No,No,Low,High School,High,No,Negative,0,Medium,10,28,High,8,High,57.5,7
19,72.0,60.0,Far,85.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,12,Medium,41,High,76.1,6
25,60.0,98.0,Far,49.0,No,High,Male,D,No,No,Low,High School,High,Yes,Negative,0,High,10,4,Medium,37,High,62.1,7
19,70.0,68.0,Far,50.0,No,Medium,Male,F,No,No,High,High School,High,Yes,Negative,0,Medium,8,18,Low,6,High,59.6,7
22,98.0,54.0,Far,53.0,No,High,Female,D,No,No,Low,High School,High,Yes,Negative,0,High,8,26,Medium,12,High,66.7,6
22,78.0,100.0,Far,86.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,7,14,Low,26,High,86.4,6
18,51.0,53.0,Far,62.0,No,Medium,Male,F,No,No,Low,High School,High,No,Negative,0,Medium,4,3,High,17,High,56.9,7
29,80.0,94.0,Far,74.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,20,Low,45,High,79.8,6
27,52.0,83.0,Far,66.0,No,Low,Female,D,No,Yes,High,High School,Low,Yes,Negative,0,Medium,6,22,Low,15,High,65.2,6
18,67.0,100.0,Near,68.0,No,Low,Female,C,No,No,High,Postgraduate,High,Yes,Positive,0,High,6,0,Low,32,High,74.1,6
18,52.0,61.0,Far,97.0,No,Medium,Female,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,4,27,High,8,High,76.3,6
24,78.0,100.0,Near,68.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Positive,5,Medium,6,21,Low,7,High,77.4,6
25,75.0,61.0,Far,40.0,No,Medium,Male,F,No,No,High,High School,High,Yes,Negative,1,Medium,8,25,Low,32,High,54.7,7
29,73.0,51.0,Far,80.0,No,High,Male,C,No,No,Low,College,High,Yes,Negative,1,High,9,13,Medium,18,High,72.1,4
19,63.0,61.0,Far,74.0,No,High,Female,D,No,No,Low,High School,High,Yes,Negative,0,High,6,4,Medium,5,High,68.1,6
21,100.0,93.0,Far,72.0,No,Medium,Female,B,No,No,High,Postgraduate,High,No,Negative,0,Medium,6,30,Low,10,High,84.6,6
28,99.0,98.0,Far,95.0,No,Medium,Male,A,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,1,Medium,45,High,96.80000000000001,7
27,79.0,73.0,Far,45.0,No,High,Female,D,No,No,Low,High School,High,Yes,Negative,0,High,7,6,Medium,47,High,60.800000000000004,6
28,52.0,64.0,Far,87.0,No,Low,Male,C,No,No,High,High School,Low,Yes,Negative,1,High,4,7,Low,25,Low,71.9,8
26,72.0,59.0,Far,56.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,6,14,Medium,4,High,61.39999999999999,6
24,58.0,91.0,Far,43.0,No,High,Male,F,No,No,High,High School,High,No,Negative,0,High,5,3,Low,10,High,57.099999999999994,7
23,63.0,99.0,Far,74.0,No,Medium,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,4,0,Medium,22,High,75.7,7
23,65.0,58.0,Far,60.0,No,Medium,Male,D,No,No,Low,High School,High,Yes,Negative,0,Medium,9,29,High,23,High,61.1,7
20,96.0,98.0,Far,49.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,6,Low,9,20,Low,15,High,72.9,6
18,69.0,57.0,Far,70.0,No,Medium,Female,D,No,No,High,High School,High,Yes,Negative,0,Medium,6,29,Low,8,High,67.10000000000001,6
28,83.0,54.0,Far,58.0,No,High,Female,D,No,No,High,High School,High,No,Negative,0,High,6,9,Low,35,High,64.7,6
23,65.0,93.0,Far,56.0,No,Medium,Male,D,No,No,Low,High School,High,Yes,Negative,0,Medium,7,5,Medium,19,High,66.1,7
28,80.0,69.0,Far,94.0,No,Medium,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,7,19,High,17,High,84.8,7
29,75.0,59.0,Far,80.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,5,15,Medium,33,High,74.3,7
25,79.0,86.0,Far,60.0,No,High,Male,C,No,No,Low,High School,High,No,Negative,0,Low,5,23,Medium,40,High,70.9,7
28,53.0,51.0,Far,41.0,No,High,Male,F,No,No,Low,High School,High,Yes,Negative,0,High,9,21,Medium,26,High,46.6,7
21,60.0,66.0,Far,64.0,No,Medium,Female,D,No,No,Low,High School,High,No,Negative,0,Medium,6,0,Medium,9,High,63.2,6
29,75.0,82.0,Far,99.0,No,Medium,Male,B,No,No,High,Postgraduate,High,No,Negative,1,Medium,10,19,Medium,4,High,88.4,7
26,53.0,95.0,Far,79.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,7,19,Low,43,High,74.4,7
21,72.0,50.0,Far,78.0,No,Medium,Male,C,No,No,Low,High School,High,No,Negative,0,Medium,9,1,Medium,25,High,70.6,7
23,99.0,75.0,Far,60.0,No,High,Male,C,No,No,High,Postgraduate,High,No,Negative,0,High,8,10,Medium,21,High,74.7,7
29,65.0,100.0,Far,51.0,No,Medium,Male,D,No,No,Low,High School,High,Yes,Negative,0,Medium,4,3,High,34,High,65.0,7
27,73.0,50.0,Far,94.0,No,High,Female,C,No,No,High,Postgraduate,High,No,Negative,0,High,5,4,Low,24,High,78.9,6
20,83.0,94.0,Far,95.0,No,Medium,Male,A,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,10,14,Medium,4,High,91.2,6
27,66.0,74.0,Far,90.0,No,Medium,Female,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,9,23,Medium,22,High,79.6,6
24,69.0,92.0,Near,68.0,No,Medium,Female,C,Yes,No,Medium,Postgraduate,High,Yes,Positive,6,Medium,9,12,Medium,30,High,73.10000000000001,6
23,91.0,95.0,Far,59.0,No,Medium,Female,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,6,22,Medium,15,High,75.8,6
20,86.0,67.0,Far,97.0,No,Medium,Male,B,No,No,High,Postgraduate,High,No,Negative,0,Medium,10,6,Medium,28,High,87.7,7
22,64.0,88.0,Far,85.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,9,22,Low,6,High,79.30000000000001,6
19,84.0,96.0,Far,86.0,No,High,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,6,29,Medium,26,High,87.4,6
20,66.0,65.0,Far,100.0,No,High,Female,B,No,No,High,Postgraduate,High,No,Negative,0,High,4,7,Medium,48,High,82.8,6
25,54.0,75.0,Far,60.0,No,High,Female,D,No,No,Low,High School,High,No,Negative,0,High,6,21,Medium,18,High,61.2,6
21,87.0,96.0,Far,56.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,5,25,Medium,27,High,73.3,7
18,93.0,61.0,Far,40.0,No,High,Female,D,No,No,Low,High School,High,No,Negative,0,High,8,8,High,30,High,60.1,6
24,95.0,85.0,Far,87.0,No,High,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Low,8,28,Medium,14,High,89.0,6
23,54.0,80.0,Moderate,74.0,No,Low,Female,D,Yes,No,High,High School,High,No,Negative,1,Medium,6,26,Low,42,High,69.2,6
23,62.0,92.0,Far,76.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,6,0,Medium,30,High,75.0,6
21,92.0,81.0,Far,76.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,10,Medium,14,High,81.8,7
28,62.0,97.0,Far,66.0,No,Low,Female,C,Yes,Yes,High,High School,Low,No,Negative,0,Low,8,9,Low,7,High,71.0,8
20,51.0,81.0,Far,77.0,No,High,Male,C,No,No,Low,High School,High,No,Negative,0,High,8,13,Medium,35,High,70.0,7
25,70.0,56.0,Far,82.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,6,High,6,15,Low,37,High,73.2,7
27,93.0,68.0,Far,77.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,5,8,Low,39,High,80.0,7
20,91.0,78.0,Far,55.0,No,Medium,Female,C,No,No,High,High School,High,No,Negative,0,Medium,8,8,Low,9,High,70.4,6
22,59.0,96.0,Far,54.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,4,24,Medium,16,High,63.900000000000006,6
20,95.0,97.0,Far,46.0,No,High,Male,C,No,No,Low,High School,High,No,Negative,0,High,6,18,High,35,High,70.9,7
28,93.0,67.0,Far,78.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,21,Low,39,High,80.30000000000001,7
21,65.0,84.0,Far,87.0,No,High,Female,C,No,No,High,Postgraduate,High,No,Negative,0,High,5,20,Medium,6,High,79.8,6
19,51.0,67.0,Far,93.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,5,15,High,13,High,75.2,7
24,55.0,75.0,Far,70.0,No,Medium,Male,D,No,No,Low,High School,High,Yes,Negative,0,Medium,8,28,High,42,High,66.5,7
26,96.0,86.0,Far,80.0,No,High,Male,B,No,No,High,Postgraduate,High,No,Negative,0,Low,9,21,Low,45,High,86.0,7
22,90.0,69.0,Near,68.0,No,Medium,Female,C,Yes,No,Medium,Postgraduate,High,No,Positive,5,Medium,4,26,Medium,41,High,74.8,6
24,72.0,92.0,Far,89.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,5,22,Low,28,High,84.5,6
22,96.0,84.0,Far,83.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,Low,9,0,Medium,33,High,87.1,6
22,76.0,83.0,Far,42.0,No,Medium,Male,D,No,No,Low,High School,Low,Yes,Negative,6,Medium,4,30,Medium,37,Low,60.4,0
29,90.0,70.0,Far,72.0,No,High,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,9,28,High,48,High,77.0,6
26,62.0,69.0,Far,61.0,No,High,Male,D,No,No,High,High School,High,No,Negative,0,Low,7,5,Low,24,High,62.89999999999999,7
20,69.0,61.0,Far,58.0,No,Medium,Female,D,No,No,High,High School,High,No,Negative,0,Medium,9,14,Low,35,High,61.900000000000006,6
27,64.0,53.0,Far,74.0,No,High,Female,D,No,No,High,High School,High,No,Negative,0,Low,5,30,Low,42,High,66.80000000000001,6
27,54.0,82.0,Far,45.0,No,Medium,Male,F,No,No,High,High School,High,Yes,Negative,0,Medium,10,8,Low,39,High,55.10000000000001,7
26,52.0,97.0,Far,49.0,No,High,Male,F,No,No,High,High School,High,No,Negative,0,High,7,15,Low,37,High,59.5,7
18,88.0,92.0,Far,79.0,No,High,Female,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,4,Low,7,High,84.30000000000001,6
29,73.0,79.0,Far,76.0,No,High,Female,C,No,Yes,High,Postgraduate,High,Yes,Negative,4,Low,6,16,High,12,High,75.7,6
28,58.0,70.0,Far,86.0,No,Medium,Male,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,4,5,Medium,4,High,74.4,7
23,56.0,82.0,Far,93.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,4,9,Medium,27,High,79.7,6
27,53.0,52.0,Far,69.0,No,High,Male,D,No,No,High,High School,High,No,Negative,0,Medium,7,8,Low,10,High,60.8,7
25,73.0,77.0,Far,64.0,No,High,Female,D,No,No,High,High School,High,Yes,Negative,0,Low,7,7,Low,42,High,69.3,6
23,75.0,65.0,Far,72.0,No,Medium,Female,C,No,Yes,High,High School,High,Yes,Negative,1,Medium,9,17,Low,34,Medium,71.5,1
21,92.0,92.0,Near,68.0,No,Medium,Female,B,No,No,High,Postgraduate,High,Yes,Positive,5,Low,9,22,Low,33,High,80.0,6
24,71.0,52.0,Far,52.0,No,High,Female,F,No,No,Low,High School,High,No,Negative,0,High,10,6,Medium,27,High,57.699999999999996,6
29,53.0,74.0,Far,47.0,No,Medium,Female,F,No,No,Low,High School,High,Yes,Negative,0,Medium,5,0,Medium,28,High,54.2,6
18,86.0,62.0,Far,66.0,No,Medium,Male,C,No,Yes,Low,High School,Low,No,Negative,0,Medium,6,4,Medium,12,High,71.2,8
27,99.0,99.0,Far,74.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,7,20,Medium,16,High,86.5,7
26,80.0,98.0,Far,72.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,5,28,Medium,10,High,79.6,6
20,80.0,97.0,Far,62.0,No,Medium,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,6,9,Low,26,High,74.4,6
22,77.0,52.0,Far,44.0,No,High,Male,F,No,No,Low,High School,High,Yes,Negative,0,Low,9,9,Medium,13,High,55.49999999999999,7
21,68.0,59.0,Far,52.0,No,High,Male,F,No,No,High,High School,High,No,Negative,0,High,7,29,Low,31,High,58.2,7
27,50.0,72.0,Far,87.0,No,Medium,Male,C,No,No,High,Postgraduate,High,No,Negative,6,Medium,10,28,Low,21,High,72.9,7
24,52.0,84.0,Far,84.0,No,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,10,9,Medium,40,High,74.4,6
24,61.0,68.0,Far,60.0,No,High,Female,D,No,No,Low,High School,High,Yes,Negative,0,High,6,19,Medium,15,High,61.9,6
27,70.0,77.0,Far,95.0,No,High,Female,B,No,No,High,Postgraduate,High,No,Negative,0,Low,4,6,Medium,17,High,83.9,6
27,89.0,75.0,Moderate,61.0,No,Low,Female,C,No,No,High,College,High,Yes,Negative,1,High,5,17,Medium,34,High,72.2,6
18,85.0,95.0,Far,51.0,No,Medium,Male,C,No,No,High,High School,High,No,Negative,0,Medium,4,18,Medium,17,High,70.0,7
23,60.0,53.0,Far,73.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,7,17,High,40,High,65.1,6
20,70.0,51.0,Far,61.0,No,High,Male,D,No,No,Low,High School,High,No,Negative,0,High,5,4,Medium,12,High,61.7,7
29,57.0,88.0,Far,51.0,No,Medium,Male,D,No,No,Low,High School,High,No,Negative,0,Medium,7,19,Medium,6,High,60.199999999999996,7
27,88.0,58.0,Moderate,67.0,No,Low,Female,C,No,No,High,High School,Low,Yes,Negative,1,Medium,8,21,Low,35,Medium,71.5,1
20,97.0,81.0,Far,60.0,No,Medium,Female,C,No,No,High,Postgraduate,High,No,Negative,0,Medium,9,14,Medium,5,High,75.3,6
20,70.0,87.0,Far,64.0,No,High,Female,C,No,No,High,High School,High,No,Negative,0,High,9,22,Low,39,High,70.4,6
19,59.0,96.0,Far,51.0,No,Medium,Male,D,No,No,Low,High School,High,No,Negative,0,Medium,8,11,Medium,15,High,62.400000000000006,7
19,75.0,82.0,Far,66.0,No,High,Female,C,No,Yes,Low,High School,Low,No,Negative,1,High,9,27,High,32,Medium,71.9,0
20,84.0,52.0,Far,66.0,No,Low,Male,D,Yes,Yes,High,High School,Low,No,Negative,0,Medium,7,9,Low,32,High,68.60000000000001,0
21,96.0,92.0,Far,91.0,No,Medium,Male,A,No,No,High,Postgraduate,High,Yes,Negative,0,Medium,7,16,High,36,High,92.7,7
25,66.0,83.0,Far,59.0,No,Medium,Female,D,No,No,Low,High School,High,Yes,Negative,0,Medium,5,0,Medium,42,High,65.9,6
20,63.0,73.0,Far,88.0,No,High,Female,C,No,No,High,Postgraduate,High,No,Negative,6,Low,4,20,Medium,20,High,77.5,6
20,72.0,63.0,Near,68.0,Yes,Medium,Male,D,Yes,No,Medium,High School,High,No,Positive,5,Medium,10,6,Medium,14,High,68.19999999999999,3
